2341: Yi Chen 0001, weight = 36936
2342: Paul Crumley, weight = 36916
2343: Yuanxiang Li, weight = 36904
2344: Jin He, weight = 36896
2345: Nicola J. Mulder, weight = 36892
2346: Pascale Gaudet, weight = 36882
2347: Chih-Lin I, weight = 36872
2348: H. Wang, weight = 36851
2349: Touradj Ebrahimi, weight = 36831
2350: Jianhua Feng, weight = 36828
2351: Qun Li, weight = 36817
2352: Anna Lubiw, weight = 36813
2353: Hui Zhou, weight = 36809
2354: Wolfram Burgard, weight = 36790
2355: Jinhong Yuan, weight = 36774
2356: Li Tian, weight = 36764
2357: Alda Sanomiya, weight = 36758
2358: Jing Zheng, weight = 36753
2359: Tao Han, weight = 36748
2360: Shahram Izadi, weight = 36740
2361: Yonghong Yan 0002, weight = 36738
2362: Matthias A. Blumrich, weight = 36723
2363: Hong Qin, weight = 36708
2364: Daniel Cohen-Or, weight = 36705
2365: Chengchen Hu, weight = 36702
2366: Boualem Benatallah, weight = 36701
2367: Aleksandra Pizurica, weight = 36696
2368: David Peleg, weight = 36691
2369: Puneet Sharma, weight = 36676
2370: Khalid Choukri, weight = 36671
2371: Haojin Zhu, weight = 36647
2372: Urbashi Mitra, weight = 36627
2373: Luxi Yang, weight = 36627
2374: Dit-Yan Yeung, weight = 36624
2375: Wei Ren, weight = 36623
2376: Wei-Tek Tsai, weight = 36619
2377: Yun Chen, weight = 36615
2378: Xin Sun 0003, weight = 36608
2379: Pei Zhang, weight = 36605
2380: Zhiying Wang, weight = 36596
2381: Dongdai Lin, weight = 36596
2382: Zhihua Zhang, weight = 36592
2383: Zhao Wang, weight = 36587
2384: Yu Peng, weight = 36584
2385: Fan Jiang, weight = 36565
2386: Guohong Cao, weight = 36540
2387: Liang Shi, weight = 36505
2388: Gianni Cesareni, weight = 36504
2389: John C. S. Lui, weight = 36498
2390: Bo Zhu, weight = 36494
2391: Chao Gao, weight = 36462
2392: Donatella Sciuto, weight = 36461
2393: Jian He, weight = 36458
2394: Yu Lei, weight = 36455
2395: Kai-Uwe Sattler, weight = 36453
2396: Norbert Wehn, weight = 36450
2397: Baochun Li, weight = 36449
2398: Rong Zheng, weight = 36444
2399: Ravi Kumar, weight = 36434
2400: Yunhuai Liu, weight = 36431
2401: Munindar P. Singh, weight = 36412
2402: Yuan Dong, weight = 36393
2403: Jan Vanthienen, weight = 36381
2404: Arie E. Kaufman, weight = 36368
2405: Xiaoying Gan, weight = 36360
2406: Huaguang Zhang, weight = 36356
2407: John Kubiatowicz, weight = 36352
2408: Xiaohua Wang, weight = 36332
2409: Zhenfu Cao, weight = 36331
2410: Enhua Wu, weight = 36330
2411: Hui Sun, weight = 36325
2412: Shuang Liu, weight = 36325
2413: Charlie Catlett, weight = 36316
2414: Holger Giese, weight = 36314
2415: Yuehui Chen, weight = 36313
2416: Liang Xu, weight = 36307
2417: Yufei Tao, weight = 36304
2418: Chi Harold Liu, weight = 36304
2419: Baowen Xu, weight = 36299
2420: Xian Zhang, weight = 36275
2421: Xin Su, weight = 36267
2422: Hongan Wang, weight = 36266
2423: Claire O'Donovan, weight = 36262
2424: Douglas C. Schmidt, weight = 36257
2425: Blake G. Fitch, weight = 36255
2426: Stefan Klein, weight = 36240
2427: Shankar Sastry, weight = 36238
2428: John M. Cioffi, weight = 36231
2429: Francine Berman, weight = 36226
2430: Junfeng Wang, weight = 36223
2431: Jaime G. Carbonell, weight = 36221
2432: Chris Develder, weight = 36221
2433: Rajkishore Barik, weight = 36213
2434: Toby Walsh, weight = 36196
2435: Quan Wang, weight = 36195
2436: Georges G. E. Gielen, weight = 36195
2437: Dimitra Simeonidou, weight = 36189
2438: Li Jin, weight = 36184
2439: Jianguo Li, weight = 36170
2440: Grégoire Malandain, weight = 36167
2441: Michael Kaufmann 0001, weight = 36164
2442: Rainer Leupers, weight = 36160
2443: Jie Cheng, weight = 36153
2444: Chen Yu, weight = 36151
2445: Albert G. Greenberg, weight = 36128
2446: David E. Keyes, weight = 36118
2447: Chen Sun, weight = 36118
2448: Feng Cao, weight = 36105
2449: Reza Razavi, weight = 36103
2450: Zhi Jin, weight = 36093
2451: Ioannis Xenarios, weight = 36075
2452: Jianhua Tao, weight = 36071
2453: Jizhou Sun, weight = 36070
2454: Yong Wu, weight = 36069
2455: David Atienza, weight = 36061
2456: Wei Fang, weight = 36046
2457: Yuanan Liu, weight = 36008
2458: Deqing Zou, weight = 35993
2459: Philip H. S. Torr, weight = 35990
2460: Muhammad Ali Imran, weight = 35984
2461: Pradip Bose, weight = 35984
2462: Chao Lu, weight = 35983
2463: Azzedine Boukerche, weight = 35979
2464: Yunhe Pan, weight = 35973
2465: Anastasia Ailamaki, weight = 35972
2466: Bruce Fischl, weight = 35971
2467: Pascal Bouvry, weight = 35967
2468: Chris H. Q. Ding, weight = 35965
2469: Maurice Hendrix, weight = 35954
2470: Guangyu Zhu, weight = 35953
2471: Martha Larson, weight = 35947
2472: Qing Guo, weight = 35940
2473: T. J. Christopher Ward, weight = 35929
2474: James C. Browne, weight = 35915
2475: Sheng Yang, weight = 35909
2476: Yunjun Gao, weight = 35876
2477: Vinayaka Pandit, weight = 35857
2478: Songde Ma, weight = 35856
2479: Bin Sheng, weight = 35855
2480: Shixia Liu, weight = 35853
2481: Taisuke Boku, weight = 35842
2482: Duo Liu, weight = 35831
2483: Wanqing Li, weight = 35827
2484: Jun-Hai Yong, weight = 35825
2485: Arjen P. de Vries, weight = 35818
2486: Xiaoguang Liu, weight = 35815
2487: Tao Jiang 0001, weight = 35809
2488: Xiaolin Wu, weight = 35799
2489: Gregory D. Abowd, weight = 35791
2490: Henk Corporaal, weight = 35790
2491: Xiaojun Wang, weight = 35775
2492: Alina Deutsch, weight = 35770
2493: Guanfeng Liu, weight = 35770
2494: Maria Jesus Martin, weight = 35760
2495: Francisco Herrera, weight = 35756
2496: Jim Marsteller, weight = 35752
2497: Xiaoyu Song, weight = 35748
2498: Maria Eleftheriou, weight = 35741
2499: Huan-Bo Luan, weight = 35731
2500: Sang Hyuk Son, weight = 35730
2501: Eugen Schenfeld, weight = 35729
2502: Ying Hu, weight = 35726
2503: Robert S. Germain, weight = 35719
2504: Francis Y. L. Chin, weight = 35693
2505: Cheng Wu, weight = 35677
2506: Mengchu Zhou, weight = 35667
2507: Burkhard Stiller, weight = 35657
2508: Hongzhi Wang, weight = 35655
2509: Liang Hong, weight = 35643
2510: Yi Lin, weight = 35635
2511: De-Shuang Huang, weight = 35631
2512: Chung-Kuan Cheng, weight = 35625
2513: Jinsong Wu, weight = 35622
2514: Peng Guo, weight = 35608
2515: Thomas Fahringer, weight = 35607
2516: Li Bai, weight = 35594
2517: Lan Chen, weight = 35594
2518: Stephen S. Yau, weight = 35591
2519: Hao Zhu, weight = 35582
2520: Jinpeng Huai, weight = 35572
2521: Ning Yang, weight = 35569
2522: Dusit Niyato, weight = 35565
2523: Mingchu Li, weight = 35562
2524: Anthony Vetro, weight = 35562
2525: Tian Zhang, weight = 35559
2526: Yi Zeng, weight = 35558
2527: Tingting Zhang, weight = 35546
2528: Chun Li, weight = 35538
2529: Hans-Joachim Wunderlich, weight = 35532
2530: Rogério de Lemos, weight = 35518
2531: Dantong Yu, weight = 35502
2532: Huadong Ma, weight = 35498
2533: Deke Guo, weight = 35491
2534: Frank Würthwein, weight = 35490
2535: Huan Sun, weight = 35485
2536: Hang Zhang, weight = 35484
2537: Ping Zhou, weight = 35475
2538: Jie Jiang, weight = 35473
2539: Kai Sun, weight = 35471
2540: Qian He, weight = 35465
2541: Luciano Lavagno, weight = 35464
2542: Benoit Ballester, weight = 35456
2543: Ming C. Lin, weight = 35436
2544: Mehdi Baradaran Tahoori, weight = 35419
2545: Jianhua Yang, weight = 35419
2546: Guo-Jun Qi, weight = 35408
2547: Wei Zhao 0001, weight = 35398
2548: Gerd Hirzinger, weight = 35393
2549: Boris Aronov, weight = 35368
2550: Qin Lu, weight = 35358
2551: Kerstin Howe, weight = 35356
2552: Sungyoung Lee, weight = 35354
2553: Haibo He, weight = 35350
2554: Jie Yang 0001, weight = 35332
2555: Long Li, weight = 35331
2556: Li Gao, weight = 35330
2557: Huawei Li, weight = 35323
2558: Zheng Song, weight = 35320
2559: Steve Benford, weight = 35319
2560: Zheng Bao, weight = 35318
2561: Guang Li, weight = 35289
2562: Ken Chen, weight = 35288
2563: Bao-Liang Lu, weight = 35275
2564: David Skinner, weight = 35275
2565: Jie Shao, weight = 35268
2566: Liang Wu, weight = 35263
2567: Hao Shen, weight = 35263
2568: Guy Pujolle, weight = 35256
2569: Shanshan Li, weight = 35255
2570: Carl A. Gunter, weight = 35254
2571: Rong Pan, weight = 35254
2572: Cees de Laat, weight = 35248
2573: Florian Metze, weight = 35240
2574: Ian Horrocks, weight = 35237
2575: Mark Harman, weight = 35226
2576: Xiaodong Zhang, weight = 35211
2577: Shen Li, weight = 35205
2578: K. J. Ray Liu, weight = 35201
2579: Srinivasan Seshan, weight = 35201
2580: Martin L. Demaine, weight = 35191
2581: Ulf Leser, weight = 35188
2582: Sandro Fiore, weight = 35171
2583: Jizheng Xu, weight = 35156
2584: Tianyou Chai, weight = 35151
2585: Michael W. Weiner, weight = 35148
2586: Enrico Macii, weight = 35147
2587: Jihie Kim, weight = 35141
2588: Xinghuo Yu, weight = 35129
2589: Polina Golland, weight = 35122
2590: Xuan Zhang, weight = 35120
2591: Ling Yang, weight = 35115
2592: Hui Shen, weight = 35100
2593: Jianying Hu, weight = 35098
2594: Mario Pickavet, weight = 35097
2595: David Haussler, weight = 35096
2596: Xiangyu Zhang, weight = 35087
2597: Ching-Hsien Hsu, weight = 35080
2598: Tao Luo, weight = 35079
2599: Dongfeng Yuan, weight = 35070
2600: Zhu Wang, weight = 35069
2601: Liqiang Nie, weight = 35059
2602: Wen Wu, weight = 35053
2603: Shamkant B. Navathe, weight = 35050
2604: Doug Burger, weight = 35049
2605: Henri Casanova, weight = 35039
2606: Wayne Wolf, weight = 35039
2607: Burkhard D. Steinmacher-Burow, weight = 35027
2608: Xianming Liu, weight = 35025
2609: Hui Peng, weight = 35016
2610: Panlong Yang, weight = 35015
2611: Zhao Liu, weight = 35007
2612: Min Sheng, weight = 35007
2613: He Wang, weight = 34998
2614: Silvius Rus, weight = 34978
2615: Zhiwei Zhang, weight = 34976
2616: Susan T. Dumais, weight = 34967
2617: Shin'ichi Satoh, weight = 34961
2618: Bruce M. Maggs, weight = 34955
2619: Liping Zhang, weight = 34951
2620: Yun Zhou, weight = 34945
2621: Yi Shi, weight = 34941
2622: Kuncheng Li, weight = 34939
2623: Doina Precup, weight = 34937
2624: Qing Zhu, weight = 34931
2625: Somesh Jha, weight = 34930
2626: Hongbo Zhu, weight = 34924
2627: Mary Ann Tuli, weight = 34913
2628: David A. Bader, weight = 34902
2629: Chao Shen, weight = 34901
2630: Lian Li, weight = 34895
2631: Prabal Dutta, weight = 34885
2632: Jeff Z. Pan, weight = 34882
2633: Bo Yan, weight = 34878
2634: Jeffrey G. Andrews, weight = 34870
2635: Ching-Yung Lin, weight = 34862
2636: Xi Wu 0001, weight = 34859
2637: Nicholas J. Tustison, weight = 34847
2638: Weifeng Chen, weight = 34846
2639: Xiaofeng Liu, weight = 34842
2640: Sheng Zhong, weight = 34842
2641: Wei Wan, weight = 34834
2642: Hongyu Li, weight = 34828
2643: James J. Cimino, weight = 34823
2644: Lu Yang, weight = 34818
2645: Chris Greenhalgh, weight = 34816
2646: Vince D. Calhoun, weight = 34812
2647: Richard A. Swetz, weight = 34808
2648: Yan Fu, weight = 34802
2649: Lawrence Carin, weight = 34801
2650: Rachid Guerraoui, weight = 34800
2651: Christine A. Orengo, weight = 34800
2652: Frank Dignum, weight = 34787
2653: Chunming Rong, weight = 34784
2654: Frank Leymann, weight = 34781
2655: Jun Yao, weight = 34781
2656: Daniel R. Zerbino, weight = 34780
2657: Xiaowen Chen, weight = 34779
2658: Steven Feiner, weight = 34775
2659: Ye Liu, weight = 34767
2660: Steve Renals, weight = 34764
2661: Ce Zhu, weight = 34764
2662: Chenyang Yang, weight = 34753
2663: Hai Liu, weight = 34746
2664: Lizhu Zhou, weight = 34742
2665: Xiaoyan Liu, weight = 34742
2666: Long Xu, weight = 34739
2667: Petar Popovski, weight = 34739
2668: Mark P. Mendell, weight = 34724
2669: Alain Roy, weight = 34724
2670: Bing Chen, weight = 34720
2671: Ying Gao, weight = 34717
2672: Nitesh V. Chawla, weight = 34714
2673: Bin Fu, weight = 34709
2674: Sanjeev Khanna, weight = 34686
2675: Panos M. Pardalos, weight = 34679
2676: Marta Z. Kwiatkowska, weight = 34675
2677: Manolis Koubarakis, weight = 34622
2678: Xinge You, weight = 34616
2679: Norman Poh, weight = 34603
2680: Kurt Geihs, weight = 34600
2681: Wilm E. Donath, weight = 34595
2682: Kamil Iskra, weight = 34577
2683: David S. Doermann, weight = 34574
2684: Alfredo Cuzzocrea, weight = 34552
2685: Dong Xiang, weight = 34551
2686: Gang Sun, weight = 34545
2687: Craig Melsopp, weight = 34529
2688: Huiyu Zhou, weight = 34522
2689: Denise Carvalho-Silva, weight = 34518
2690: Bernd Girod, weight = 34505
2691: Gene Tsudik, weight = 34499
2692: Jinde Cao, weight = 34496
2693: Jianqiang Li, weight = 34487
2694: Mario Cáccamo, weight = 34485
2695: Josien P. W. Pluim, weight = 34468
2696: Aidong Zhang, weight = 34467
2697: Robert J. Harrison, weight = 34454
2698: Clifford R. Jack Jr., weight = 34450
2699: Sanyou Zeng, weight = 34445
2700: Sheila A. McIlraith, weight = 34421
2701: Irfan A. Essa, weight = 34421
2702: Yuchun Ma, weight = 34416
2703: Georgios B. Giannakis, weight = 34413
2704: Raymond T. Ng, weight = 34409
2705: Depeng Jin, weight = 34402
2706: Tianshi Chen, weight = 34397
2707: Siqi Liu, weight = 34392
2708: Antonio Ortega, weight = 34384
2709: Xianfeng Gu, weight = 34377
2710: Daniel Sobral, weight = 34370
2711: Zhenyu Wang, weight = 34364
2712: Osmar R. Zaïane, weight = 34359
2713: David J. Lilja, weight = 34354
2714: Anastasia N. Nikolskaya, weight = 34348
2715: Kawal S. Rhode, weight = 34340
2716: Tim Cutts, weight = 34336
2717: Xing Chen, weight = 34332
2718: James Lam, weight = 34326
2719: Tom Vercauteren, weight = 34319
2720: Hao Tang, weight = 34314
2721: Xin Ma, weight = 34308
2722: Patricia L. Whetzel, weight = 34299
2723: Shenghuo Zhu, weight = 34297
2724: Shengcai Liao, weight = 34274
2725: Robert Vaughan, weight = 34268
2726: Min Tang, weight = 34265
2727: Hiroshi Ishiguro, weight = 34262
2728: Kurt Keutzer, weight = 34251
2729: Allan Hanbury, weight = 34249
2730: Michael A. Heroux, weight = 34242
2731: Jianping Li, weight = 34241
2732: Sherman S. M. Chow, weight = 34239
2733: Xiang Zhou, weight = 34231
2734: Gautam Das, weight = 34212
2735: Gerard V. Kopcsay, weight = 34212
2736: Shugen Ma, weight = 34210
2737: Ming Jiang, weight = 34205
2738: Matthew Newton, weight = 34188
2739: Yun Rui, weight = 34185
2740: Tarik Taleb, weight = 34170
2741: Hai Huang, weight = 34169
2742: Peter Schelkens, weight = 34168
2743: Qian Huang, weight = 34153
2744: Mubarak Shah, weight = 34148
2745: Robert P. Dick, weight = 34143
2746: Simon X. Yang, weight = 34141
2747: Arun Ross, weight = 34136
2748: Joshua Zhexue Huang, weight = 34133
2749: Qi Wu, weight = 34126
2750: Min Jiang, weight = 34126
2751: Horst Bunke, weight = 34100
2752: Yu Tang, weight = 34097
2753: Haijun Zhang, weight = 34086
2754: Tingting Wang, weight = 34071
2755: Jun Zhao 0003, weight = 34063
2756: C. Christopher Erway, weight = 34051
2757: Benoit Huet, weight = 34050
2758: Qiong Li, weight = 34030
2759: Antonio Krüger, weight = 34027
2760: Sarabjeet Singh, weight = 34023
2761: Shaoping Ma, weight = 34019
2762: Xiaolei Wang, weight = 34008
2763: Dietrich Rebholz-Schuhmann, weight = 33986
2764: Gregor Engels, weight = 33986
2765: Lei Du, weight = 33986
2766: Wenyin Liu, weight = 33984
2767: Gang Song, weight = 33979
2768: Srinivasan Parthasarathy, weight = 33974
2769: Dragomir R. Radev, weight = 33964
2770: Rudy Lauwereins, weight = 33962
2771: Wenbo Zhang, weight = 33961
2772: Rui Yan, weight = 33957
2773: Jason J. Corso, weight = 33947
2774: Qinyu Zhang, weight = 33939
2775: Kun Tan, weight = 33937
2776: Maxime Sermesant, weight = 33927
2777: Rolf Ernst, weight = 33917
2778: Herve Delingette, weight = 33913
2779: Qi Sun, weight = 33912
2780: Chun Jason Xue, weight = 33909
2781: Tetsuya Sakai, weight = 33905
2782: Cristina Silvano, weight = 33894
2783: Dimitrios Gunopulos, weight = 33881
2784: Weiguo Fan, weight = 33880
2785: Xudong Liu, weight = 33879
2786: Hervé Bourlard, weight = 33878
2787: Hua Zhou, weight = 33877
2788: Danny Krizanc, weight = 33863
2789: Narendra Ahuja, weight = 33859
2790: Shanshan Wang, weight = 33851
2791: Thomas M. Oinn, weight = 33842
2792: Yan Tang, weight = 33831
2793: Qiang Zhu, weight = 33827
2794: Hengchang Liu, weight = 33823
2795: Xiaoming Zhang, weight = 33819
2796: Tatiana A. Tatusova, weight = 33816
2797: Cecilia N. Arighi, weight = 33813
2798: José A. B. Fortes, weight = 33807
2799: Qiang Fang, weight = 33787
2800: Husheng Li, weight = 33784
2801: Todd Takken, weight = 33781
2802: Min Zhou, weight = 33769
2803: Feng He, weight = 33768
2804: Li Dong, weight = 33767
2805: Paolo Missier, weight = 33766
2806: Jian-Huang Lai, weight = 33765
2807: Andy Yates, weight = 33763
2808: Shuo Yang, weight = 33763
2809: Nick Koudas, weight = 33759
2810: Stefanos Gritzalis, weight = 33748
2811: Ashish Sharma, weight = 33747
2812: Tao Gu, weight = 33745
2813: Jianxin Li, weight = 33743
2814: Fernando De la Torre, weight = 33742
2815: Jianying Zhou, weight = 33734
2816: Muhammad Khurram Khan, weight = 33733
2817: Song Chen, weight = 33732
2818: Hong Sun, weight = 33723
2819: Shlomo Shamai, weight = 33713
2820: Xiaofeng Li, weight = 33708
2821: Arif Ghafoor, weight = 33705
2822: Zhang Xiong, weight = 33699
2823: Xiaobo Sharon Hu, weight = 33697
2824: Rudolf Eigenmann, weight = 33696
2825: Edward J. Delp, weight = 33692
2826: Francis C. M. Lau, weight = 33684
2827: Shaowen Wang, weight = 33675
2828: Richard M. Schwartz, weight = 33670
2829: Xiaowen Chu, weight = 33667
2830: Jianmin Jiang, weight = 33667
2831: Hui Guo, weight = 33660
2832: Luonan Chen, weight = 33659
2833: Oswin Aichholzer, weight = 33652
2834: Tim Finin, weight = 33641
2835: Shiwei Tang, weight = 33638
2836: Michael Mitzenmacher, weight = 33634
2837: James G. R. Gilbert, weight = 33633
2838: Hans Hagen, weight = 33630
2839: Ivica Letunic, weight = 33602
2840: Bin Gu, weight = 33599
2841: Benxiong Huang, weight = 33598
2842: Ya-Qin Zhang, weight = 33595
2843: Kaiqi Huang, weight = 33594
2844: Bingbing Ni, weight = 33593
2845: Dong Yu, weight = 33561
2846: Gabrielle Allen, weight = 33548
2847: Peter Stone, weight = 33546
2848: Gang Lu, weight = 33545
2849: Amit K. Roy-Chowdhury, weight = 33538
2850: Bin Liu 0001, weight = 33535
2851: Qiong Yang, weight = 33535
2852: Rajeev Motwani, weight = 33532
2853: Peter J. Haas, weight = 33530
2854: Charles X. Ling, weight = 33523
2855: Xiaotong Yuan, weight = 33519
2856: Lin Bai, weight = 33509
2857: Hong Qiao, weight = 33506
2858: Micha Sharir, weight = 33502
2859: Liviu Iftode, weight = 33493
2860: Lizhuang Ma, weight = 33489
2861: Jian-Jia Chen, weight = 33489
2862: Anthony Finkelstein, weight = 33486
2863: Iain B. Collings, weight = 33486
2864: Limin Wang, weight = 33459
2865: Alex L. Mitchell, weight = 33446
2866: Xiaoyu Zhang, weight = 33445
2867: Liang Cheng, weight = 33442
2868: Yanhua Li, weight = 33415
2869: Gita Sukthankar, weight = 33405
2870: Jeff Erickson, weight = 33402
2871: James F. Kurose, weight = 33393
2872: Pei Li, weight = 33385
2873: Jason Lee, weight = 33382
2874: Zhenyu Chen, weight = 33375
2875: Lin Xu, weight = 33371
2876: Yongxin Zhu, weight = 33348
2877: Junshan Zhang, weight = 33347
2878: Xiaofeng Gao, weight = 33346
2879: Axel Polleres, weight = 33340
2880: Wen Yang, weight = 33336
2881: Yongpan Liu, weight = 33326
2882: Aiping Huang, weight = 33322
2883: Guangyou Xu, weight = 33311
2884: Hongwei Zhang, weight = 33306
2885: Anupam Joshi, weight = 33303
2886: Xiaofei Xu, weight = 33297
2887: Archan Misra, weight = 33291
2888: Zhimin Zhang, weight = 33283
2889: Robert B. France, weight = 33280
2890: Jianliang Xu, weight = 33277
2891: Yariv Aridor, weight = 33276
2892: Mohand-Said Hacid, weight = 33257
2893: Guojun Dai, weight = 33257
2894: Kyung Sup Kwak, weight = 33256
2895: Philip E. Bourne, weight = 33246
2896: Jennifer Golbeck, weight = 33242
2897: Carles Sierra, weight = 33231
2898: Mohamed G. Gouda, weight = 33223
2899: Sanjay Ranka, weight = 33215
2900: Gözde B. Ünal, weight = 33210
2901: Dirk Hoenicke, weight = 33201
2902: Jing Deng, weight = 33196
2903: Alan Fekete, weight = 33191
2904: J. Liu, weight = 33168
2905: Wim Dehaene, weight = 33168
2906: Josep Torrellas, weight = 33167
2907: Tamim Asfour, weight = 33166
2908: Elie Krevat, weight = 33163
2909: Olivier Temam, weight = 33147
2910: Matthias Weidlich, weight = 33145
2911: Yi Yu, weight = 33140
2912: Hanqiu Sun, weight = 33133
2913: Robert Endre Tarjan, weight = 33128
2914: Jian Ren, weight = 33124
2915: Gábor Székely, weight = 33123
2916: Jiahai Yang, weight = 33104
2917: Evangelos Kranakis, weight = 33081
2918: Lili Zhang, weight = 33075
2919: Valérie Issarny, weight = 33069
2920: M. Ridwan Amode, weight = 33069
2921: Lin Zhong, weight = 33066
2922: Xuegang Hu, weight = 33057
2923: Shigang Chen, weight = 33057
2924: Mary Czerwinski, weight = 33053
2925: Sophia Ananiadou, weight = 33049
2926: Chatschik Bisdikian, weight = 33047
2927: Mark Wilson, weight = 33044
2928: Zidong Wang, weight = 33041
2929: Xiaoguang Li, weight = 33038
2930: Chuan Wang, weight = 33019
2931: Yan Shen, weight = 33011
2932: Erwin Laure, weight = 33007
2933: Albert E. Ruehli, weight = 33001
2934: Phillip B. Gibbons, weight = 32990
2935: Yansheng Lu, weight = 32990
2936: Yalin Wang, weight = 32983
2937: Pushmeet Kohli, weight = 32977
2938: Z. Zhang, weight = 32964
2939: Yen-Wei Chen, weight = 32941
2940: Mounir Ghogho, weight = 32941
2941: Fabio Rinaldi, weight = 32921
2942: Yun Xu, weight = 32919
2943: Douglas L. Jones, weight = 32918
2944: Miao Pan, weight = 32916
2945: Marc J. van Kreveld, weight = 32909
2946: Guy M. Lohman, weight = 32907
2947: Joo-Hwee Lim, weight = 32903
2948: Jiawei Zhang, weight = 32883
2949: Patrick Ruch, weight = 32871
2950: Shawn Hall, weight = 32864
2951: William M. Wells III, weight = 32863
2952: Barry Smith, weight = 32858
2953: Michael K. Ng, weight = 32846
2954: Abraham Silberschatz, weight = 32840
2955: Raffaela Mirandola, weight = 32838
2956: Hui Gao, weight = 32834
2957: Randy Bickford, weight = 32834
2958: Shang-Hua Teng, weight = 32831
2959: Xiaorui Wang, weight = 32827
2960: Yuling Li, weight = 32813
2961: Yu Lin, weight = 32810
2962: Tian Wang, weight = 32803
2963: Kai-Yuan Cai, weight = 32794
2964: YongHong Tian, weight = 32784
2965: Nikil Dutt, weight = 32779
2966: Yoshua Bengio, weight = 32771
2967: Hamid R. Motahari Nezhad, weight = 32769
2968: Tobias Schreck, weight = 32767
2969: Laks V. S. Lakshmanan, weight = 32767
2970: Timothy W. Finin, weight = 32767
2971: Lie-Liang Yang, weight = 32754
2972: Jianyu Yang, weight = 32747
2973: Yap-Peng Tan, weight = 32747
2974: Peng Gong, weight = 32741
2975: Ye Yang, weight = 32736
2976: Yueming Cai, weight = 32727
2977: Zhiyuan Chen, weight = 32725
2978: Yiu-ming Cheung, weight = 32723
2979: Bart Dhoedt, weight = 32717
2980: Mari Ostendorf, weight = 32715
2981: Helen M. Meng, weight = 32715
2982: Fabrizio Granelli, weight = 32712
2983: Miguel Pignatelli, weight = 32712
2984: Yin Chen, weight = 32710
2985: Stefan Schmid, weight = 32706
2986: Zhiyong Peng, weight = 32697
2987: Laxmi N. Bhuyan, weight = 32697
2988: Mahadev Satyanarayanan, weight = 32683
2989: Xinwen Zhang, weight = 32682
2990: Maged Elkashlan, weight = 32675
2991: Fei Peng, weight = 32672
2992: Yi Tang, weight = 32670
2993: Lei Ma, weight = 32669
2994: Sheng Chen 0001, weight = 32669
2995: Alex Sim, weight = 32666
2996: David F. Heidel, weight = 32665
2997: Jamie Shotton, weight = 32649
2998: Diane J. Cook, weight = 32638
2999: Raymond Chi-Wing Wong, weight = 32633
3000: Lorraine Herger, weight = 32630
3001: Fang Yu, weight = 32626
3002: Prasenjit Mitra, weight = 32614
3003: Lin Zhou, weight = 32609
3004: Jinxiang Dong, weight = 32608
3005: Yao Zhang, weight = 32601
3006: Miao Liu, weight = 32594
3007: Xiaoyang Zeng, weight = 32591
3008: Feng Qian, weight = 32591
3009: Lars C. Wolf, weight = 32587
3010: Shuai Liu, weight = 32585
3011: Fabio Somenzi, weight = 32581
3012: George L.-T. Chiu, weight = 32579
3013: Cong Zhang, weight = 32579
3014: Yue Ma, weight = 32572
3015: Ying-Qing Xu, weight = 32562
3016: Xin Qi, weight = 32560
3017: Yong Xia, weight = 32553
3018: Yi Gao, weight = 32551
3019: Chunping Li, weight = 32546
3020: Sandeep K. Shukla, weight = 32543
3021: Xiaohui Liu, weight = 32531
3022: Shuo Chen, weight = 32529
3023: Yan Luo, weight = 32518
3024: Yong Ma, weight = 32517
3025: Gal A. Kaminka, weight = 32515
3026: Marco Platzner, weight = 32514
3027: James A. Landay, weight = 32511
3028: Madhav V. Marathe, weight = 32506
3029: Ming Zeng, weight = 32504
3030: Mohammad S. Obaidat, weight = 32504
3031: Reagan Moore, weight = 32501
3032: Didier Colle, weight = 32500
3033: Ye Chen, weight = 32494
3034: Klaus-Robert Müller, weight = 32487
3035: Gökhan Tür, weight = 32484
3036: Songcan Chen, weight = 32481
3037: Karin Verspoor, weight = 32475
3038: Jianping Pan, weight = 32474
3039: Shiping Chen, weight = 32470
3040: Mounia Lalmas, weight = 32465
3041: Zachary G. Ives, weight = 32455
3042: Andreas Krause, weight = 32450
3043: Weihua Li, weight = 32446
3044: Alex X. Liu, weight = 32446
3045: Jose C. Principe, weight = 32442
3046: Xi Liu, weight = 32435
3047: Amin Vahdat, weight = 32434
3048: Shuqiang Jiang, weight = 32427
3049: Kevin Skadron, weight = 32427
3050: Peter Scheuermann, weight = 32426
3051: Ming-Yang Kao, weight = 32426
3052: Hongkai Xiong, weight = 32422
3053: Wenguang Chen, weight = 32410
3054: Lida Xu, weight = 32408
3055: Qing Yu, weight = 32401
3056: Xu Xu, weight = 32391
3057: Shan Lu, weight = 32390
3058: Xiangyu Wang, weight = 32379
3059: Alfred Kobsa, weight = 32376
3060: Zoubin Ghahramani, weight = 32372
3061: Fang Xu, weight = 32371
3062: Cristian Lorenz, weight = 32362
3063: Xi Jiang, weight = 32357
3064: Arvind Krishnamurthy, weight = 32356
3065: Shlomi Dolev, weight = 32353
3066: Ilene Karsch-Mizrachi, weight = 32351
3067: Yuechao Wang, weight = 32351
3068: Raphaël Troncy, weight = 32347
3069: Meng Liu, weight = 32344
3070: José Duato, weight = 32333
3071: Yuming Jiang, weight = 32324
3072: Henry F. Korth, weight = 32322
3073: Dietmar Jannach, weight = 32321
